FPR,TPR,Model,Phase,AUC
0.18334409296320206,0.4262948207171315,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18398967075532602,0.4262948207171315,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18398967075532602,0.4342629482071713,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18592640413169786,0.4342629482071713,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18721755971594578,0.4342629482071713,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18721755971594578,0.43824701195219123,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18915429309231763,0.43824701195219123,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.18979987088444158,0.44223107569721115,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19109102646868947,0.44223107569721115,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.1923821820529374,0.44223107569721115,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19367333763718528,0.44223107569721115,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19367333763718528,0.44621513944223107,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19625564880568108,0.44621513944223107,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19625564880568108,0.450199203187251,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.197546804389929,0.450199203187251,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.197546804389929,0.4541832669322709,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19819238218205293,0.4541832669322709,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19819238218205293,0.4581673306772908,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19948353776630084,0.4581673306772908,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.19948353776630084,0.46215139442231074,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2027114267269206,0.46215139442231074,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2027114267269206,0.46613545816733065,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2065848934796643,0.46613545816733065,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2065848934796643,0.47410358565737054,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.21110393802453195,0.47410358565737054,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.21110393802453195,0.47808764940239046,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2143318269851517,0.47808764940239046,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2143318269851517,0.4820717131474104,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.21497740477727567,0.4820717131474104,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.21626856036152356,0.4860557768924303,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.21691413815364752,0.4860557768924303,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.21691413815364752,0.4900398406374502,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2207876049063912,0.4900398406374502,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2207876049063912,0.4940239043824701,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.22401549386701097,0.4940239043824701,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.22401549386701097,0.49800796812749004,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.22918011620400258,0.49800796812749004,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.22918011620400258,0.5059760956175299,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.22982569399612654,0.5059760956175299,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2304712717882505,0.5099601593625498,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.23369916074887023,0.5099601593625498,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.23369916074887023,0.5139442231075697,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.23692704970949,0.5139442231075697,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.23821820529373788,0.5139442231075697,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.24144609425435765,0.5139442231075697,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.24144609425435765,0.5179282868525896,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2459651387992253,0.5179282868525896,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2459651387992253,0.5219123505976095,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2524209167204648,0.5219123505976095,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2537120723047127,0.5219123505976095,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2569399612653325,0.5219123505976095,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2569399612653325,0.5258964143426295,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2588766946417043,0.5258964143426295,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2588766946417043,0.5298804780876494,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.26016785022595224,0.5298804780876494,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.26016785022595224,0.5338645418326693,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.26145900581020015,0.5338645418326693,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.26145900581020015,0.5378486055776892,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.262750161394448,0.5378486055776892,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.262750161394448,0.5418326693227091,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2672692059393157,0.5418326693227091,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2672692059393157,0.545816733067729,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2711426726920594,0.545816733067729,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2711426726920594,0.549800796812749,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2724338282763073,0.549800796812749,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2724338282763073,0.5577689243027888,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2737249838605552,0.5577689243027888,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2737249838605552,0.5617529880478087,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.27824402840542284,0.5617529880478087,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.27824402840542284,0.5657370517928287,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28082633957391867,0.5657370517928287,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28082633957391867,0.5697211155378487,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2827630729502905,0.5697211155378487,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28340865074241445,0.5737051792828686,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28405422853453843,0.5737051792828686,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28405422853453843,0.5776892430278885,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2859909619109103,0.5776892430278885,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2859909619109103,0.5816733067729084,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2879276952872821,0.5816733067729084,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2879276952872821,0.5856573705179283,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28857327307940606,0.5856573705179283,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.28857327307940606,0.5896414342629482,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2905100064557779,0.5896414342629482,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2905100064557779,0.5936254980079682,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2918011620400258,0.5936254980079682,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.2918011620400258,0.5976095617529881,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.29438347320852165,0.5976095617529881,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.29438347320852165,0.601593625498008,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3008392511297611,0.601593625498008,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3008392511297611,0.6055776892430279,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3014848289218851,0.6055776892430279,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3014848289218851,0.6095617529880478,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3053582956746288,0.6095617529880478,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3053582956746288,0.6215139442231076,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3143963847643641,0.6215139442231076,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3143963847643641,0.6254980079681275,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.31633311814073595,0.6254980079681275,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.31633311814073595,0.6294820717131474,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.31697869593285993,0.6294820717131474,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.31697869593285993,0.6334661354581673,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.31762427372498386,0.6334661354581673,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.31762427372498386,0.6374501992031872,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32149774047772756,0.6374501992031872,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32149774047772756,0.6454183266932271,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32537120723047125,0.6454183266932271,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32537120723047125,0.649402390438247,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32601678502259523,0.649402390438247,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32601678502259523,0.6533864541832669,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.32666236281471916,0.6573705179282868,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3318269851517108,0.6573705179282868,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3318269851517108,0.6613545816733067,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.33247256294383476,0.6613545816733067,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.33247256294383476,0.6653386454183267,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.33505487411233054,0.6653386454183267,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.33505487411233054,0.6693227091633466,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.34409296320206584,0.6693227091633466,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.34409296320206584,0.6733067729083665,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3447385409941898,0.6733067729083665,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3447385409941898,0.6772908366533864,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3518398967075533,0.6772908366533864,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3518398967075533,0.6852589641434262,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.35442220787604906,0.6852589641434262,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.35442220787604906,0.6892430278884463,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.35506778566817304,0.6892430278884463,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.35506778566817304,0.6932270916334662,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.35571336346029697,0.6932270916334662,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.35571336346029697,0.6972111553784861,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3608779857972886,0.6972111553784861,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3608779857972886,0.701195219123506,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.36797934151065204,0.701195219123506,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.36927049709489995,0.701195219123506,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.37185280826339573,0.701195219123506,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.37314396384764364,0.701195219123506,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.37959974176888317,0.701195219123506,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.37959974176888317,0.7051792828685259,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3802453195610071,0.7051792828685259,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3802453195610071,0.7091633466135459,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3867010974822466,0.7091633466135459,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3867010974822466,0.7131474103585658,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.39251129761136216,0.7131474103585658,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.39251129761136216,0.7171314741035857,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3989670755326017,0.7171314741035857,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.3989670755326017,0.7211155378486056,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.40219496449322145,0.7211155378486056,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.40219496449322145,0.7250996015936255,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4034861200774693,0.7250996015936255,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4041316978695933,0.7290836653386454,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.408005164622337,0.7290836653386454,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.408005164622337,0.7330677290836654,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4086507424144609,0.7330677290836654,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4086507424144609,0.7370517928286853,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.40994189799870884,0.7370517928286853,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.40994189799870884,0.7450199203187251,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.41381536475145253,0.7450199203187251,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.41381536475145253,0.749003984063745,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.42156229825693997,0.749003984063745,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4228534538411879,0.749003984063745,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.42479018721755973,0.749003984063745,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.42479018721755973,0.7569721115537849,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.42930923176242736,0.7569721115537849,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.42930923176242736,0.7609561752988048,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4370561652679148,0.7609561752988048,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4370561652679148,0.7649402390438247,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4415752098127824,0.7649402390438247,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4415752098127824,0.7689243027888446,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.44286636539703034,0.7689243027888446,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.44286636539703034,0.7768924302788844,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4460942543576501,0.7768924302788844,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4460942543576501,0.7808764940239044,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4506132989025178,0.7808764940239044,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4506132989025178,0.7848605577689243,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4525500322788896,0.7848605577689243,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4525500322788896,0.7888446215139442,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4693350548741123,0.7888446215139442,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4693350548741123,0.7928286852589641,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.47385409941898,0.7928286852589641,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.47385409941898,0.796812749003984,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4744996772111039,0.796812749003984,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.4744996772111039,0.8007968127490039,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.47708198837959975,0.8007968127490039,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.47837314396384767,0.8007968127490039,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.49580374435119434,0.8007968127490039,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.49580374435119434,0.8127490039840638,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5009683666881859,0.8127490039840638,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5009683666881859,0.8207171314741036,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5048418334409296,0.8207171314741036,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5048418334409296,0.8247011952191236,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5067785668173015,0.8247011952191236,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5067785668173015,0.8286852589641435,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5100064557779213,0.8286852589641435,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5100064557779213,0.8326693227091634,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.511943189154293,0.8326693227091634,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.513879922530665,0.8326693227091634,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.513879922530665,0.8366533864541833,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5151710781149128,0.8366533864541833,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5151710781149128,0.8406374501992032,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5183989670755326,0.8406374501992032,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.5196901226597805,0.8406374501992032,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.525500322788896,0.8406374501992032,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.525500322788896,0.848605577689243,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.539057456423499,0.848605577689243,Hist Gradient Boosting,Phase 1,0.7180895526994668
0.539057456423499,0.852589641434263,Hist Gradient Boosting,Phase 1,0.7180895526994668
